0.000000000000000000e+00,0.000000000000000000e+00
1.002287864685058594e+00,0.000000000000000000e+00
1.002436876296997070e+00,0.000000000000000000e+00
1.002539873123168945e+00,0.000000000000000000e+00
1.002631902694702148e+00,3.069952486055776975e-01
1.002722978591918945e+00,0.000000000000000000e+00
1.002811908721923828e+00,0.000000000000000000e+00
1.002901792526245117e+00,0.000000000000000000e+00
1.003062963485717773e+00,0.000000000000000000e+00
1.003152847290039062e+00,0.000000000000000000e+00
1.003239870071411133e+00,0.000000000000000000e+00
1.003326892852783203e+00,0.000000000000000000e+00
1.003421783447265625e+00,0.000000000000000000e+00
1.003509998321533203e+00,0.000000000000000000e+00
1.003631830215454102e+00,-3.069952486055776975e-01
1.003726959228515625e+00,3.069952486055776975e-01
1.003829956054687500e+00,0.000000000000000000e+00
1.003917932510375977e+00,0.000000000000000000e+00
1.004004001617431641e+00,0.000000000000000000e+00
1.004094839096069336e+00,0.000000000000000000e+00
1.004190921783447266e+00,0.000000000000000000e+00
1.004276990890502930e+00,0.000000000000000000e+00
1.004363775253295898e+00,0.000000000000000000e+00
1.004454851150512695e+00,0.000000000000000000e+00
1.004548788070678711e+00,0.000000000000000000e+00
1.004634857177734375e+00,0.000000000000000000e+00
1.004721879959106445e+00,0.000000000000000000e+00
1.004810810089111328e+00,0.000000000000000000e+00
1.004904985427856445e+00,0.000000000000000000e+00
1.004990816116333008e+00,3.069952486055776975e-01
1.005076885223388672e+00,0.000000000000000000e+00
1.005167007446289062e+00,0.000000000000000000e+00
1.005262851715087891e+00,0.000000000000000000e+00
1.598048925399780273e+00,0.000000000000000000e+00
1.610009908676147461e+00,3.069952486055776975e-01
1.618167877197265625e+00,3.069952486055776975e-01
1.630479812622070312e+00,0.000000000000000000e+00
1.638424873352050781e+00,0.000000000000000000e+00
1.650929927825927734e+00,0.000000000000000000e+00
1.659113883972167969e+00,0.000000000000000000e+00
1.671386957168579102e+00,0.000000000000000000e+00
1.679677009582519531e+00,3.069952486055776975e-01
1.691939830780029297e+00,0.000000000000000000e+00
1.700074911117553711e+00,0.000000000000000000e+00
1.712443828582763672e+00,0.000000000000000000e+00
1.720627784729003906e+00,0.000000000000000000e+00
1.732795953750610352e+00,0.000000000000000000e+00
1.741080999374389648e+00,0.000000000000000000e+00
1.753400802612304688e+00,0.000000000000000000e+00
1.761599779129028320e+00,0.000000000000000000e+00
