0.000000000000000000e+00,0.000000000000000000e+00
1.161098480224609375e-04,0.000000000000000000e+00
2.679824829101562500e-04,0.000000000000000000e+00
3.709793090820312500e-04,0.000000000000000000e+00
4.651546478271484375e-04,3.069952486055776975e-01
5.559921264648437500e-04,0.000000000000000000e+00
6.470680236816406250e-04,0.000000000000000000e+00
7.369518280029296875e-04,3.069952486055776975e-01
8.511543273925781250e-04,0.000000000000000000e+00
9.441375732421875000e-04,-3.069952486055776975e-01
5.968050956726074219e-01,3.069952486055776975e-01
6.046769618988037109e-01,0.000000000000000000e+00
6.172001361846923828e-01,3.069952486055776975e-01
6.253740787506103516e-01,0.000000000000000000e+00
6.376819610595703125e-01,0.000000000000000000e+00
6.458740234375000000e-01,-3.069952486055776975e-01
6.579649448394775391e-01,0.000000000000000000e+00
6.661369800567626953e-01,3.069952486055776975e-01
6.783890724182128906e-01,0.000000000000000000e+00
6.868700981140136719e-01,0.000000000000000000e+00
6.990931034088134766e-01,0.000000000000000000e+00
7.072689533233642578e-01,0.000000000000000000e+00
7.195241451263427734e-01,3.069952486055776975e-01
7.278079986572265625e-01,3.069952486055776975e-01
7.400879859924316406e-01,3.069952486055776975e-01
7.480821609497070312e-01,0.000000000000000000e+00
7.604751586914062500e-01,0.000000000000000000e+00
7.687721252441406250e-01,3.069952486055776975e-01
7.810270786285400391e-01,0.000000000000000000e+00
7.932579517364501953e-01,0.000000000000000000e+00
8.015489578247070312e-01,3.069952486055776975e-01
8.137681484222412109e-01,0.000000000000000000e+00
8.218009471893310547e-01,3.069952486055776975e-01
8.340151309967041016e-01,0.000000000000000000e+00
8.423750400543212891e-01,0.000000000000000000e+00
8.545770645141601562e-01,0.000000000000000000e+00
8.629281520843505859e-01,0.000000000000000000e+00
8.752310276031494141e-01,0.000000000000000000e+00
8.834769725799560547e-01,0.000000000000000000e+00
8.957600593566894531e-01,0.000000000000000000e+00
9.039299488067626953e-01,0.000000000000000000e+00
9.162580966949462891e-01,3.069952486055776975e-01
9.244060516357421875e-01,3.069952486055776975e-01
9.367170333862304688e-01,0.000000000000000000e+00
9.449081420898437500e-01,0.000000000000000000e+00
9.571421146392822266e-01,3.069952486055776975e-01
9.654290676116943359e-01,3.069952486055776975e-01
9.776761531829833984e-01,0.000000000000000000e+00
9.858760833740234375e-01,0.000000000000000000e+00
9.980800151824951172e-01,0.000000000000000000e+00
1.006298065185546875e+00,3.069952486055776975e-01
1.018533945083618164e+00,0.000000000000000000e+00
1.026707172393798828e+00,0.000000000000000000e+00
1.039061069488525391e+00,0.000000000000000000e+00
1.047192096710205078e+00,0.000000000000000000e+00
1.059581995010375977e+00,0.000000000000000000e+00
1.067723035812377930e+00,3.069952486055776975e-01
1.079982042312622070e+00,3.069952486055776975e-01
1.088150978088378906e+00,3.069952486055776975e-01
1.100547075271606445e+00,3.069952486055776975e-01
1.108695030212402344e+00,0.000000000000000000e+00
1.121019124984741211e+00,3.069952486055776975e-01
1.129080057144165039e+00,0.000000000000000000e+00
1.141324043273925781e+00,-3.069952486055776975e-01
1.149538993835449219e+00,0.000000000000000000e+00
1.161694049835205078e+00,3.069952486055776975e-01
1.169927120208740234e+00,0.000000000000000000e+00
1.182353973388671875e+00,0.000000000000000000e+00
1.190559148788452148e+00,0.000000000000000000e+00
1.202861070632934570e+00,3.069952486055776975e-01
1.211179018020629883e+00,0.000000000000000000e+00
1.223376035690307617e+00,0.000000000000000000e+00
1.231547117233276367e+00,0.000000000000000000e+00
1.243862152099609375e+00,0.000000000000000000e+00
1.251816034317016602e+00,0.000000000000000000e+00
1.264325141906738281e+00,0.000000000000000000e+00
1.272504091262817383e+00,0.000000000000000000e+00
1.284734010696411133e+00,0.000000000000000000e+00
1.293068170547485352e+00,0.000000000000000000e+00
1.305299997329711914e+00,0.000000000000000000e+00
1.313544034957885742e+00,0.000000000000000000e+00
1.325834035873413086e+00,0.000000000000000000e+00
1.334047079086303711e+00,0.000000000000000000e+00
1.346362113952636719e+00,0.000000000000000000e+00
1.354439020156860352e+00,0.000000000000000000e+00
1.366739988327026367e+00,0.000000000000000000e+00
1.374967098236083984e+00,0.000000000000000000e+00
1.387180089950561523e+00,0.000000000000000000e+00
1.395492076873779297e+00,0.000000000000000000e+00
1.407706975936889648e+00,-3.069952486055776975e-01
1.415979146957397461e+00,0.000000000000000000e+00
1.428183078765869141e+00,0.000000000000000000e+00
1.440418958663940430e+00,0.000000000000000000e+00
1.448650121688842773e+00,0.000000000000000000e+00
1.460944175720214844e+00,0.000000000000000000e+00
1.469196081161499023e+00,0.000000000000000000e+00
1.481457948684692383e+00,0.000000000000000000e+00
1.489671945571899414e+00,0.000000000000000000e+00
1.501952171325683594e+00,0.000000000000000000e+00
1.510215997695922852e+00,0.000000000000000000e+00
1.522231101989746094e+00,0.000000000000000000e+00
1.530663013458251953e+00,0.000000000000000000e+00
1.542943000793457031e+00,0.000000000000000000e+00
1.551135063171386719e+00,3.069952486055776975e-01
1.563433170318603516e+00,0.000000000000000000e+00
1.571465969085693359e+00,3.069952486055776975e-01
1.583899974822998047e+00,3.069952486055776975e-01
1.592098951339721680e+00,3.069952486055776975e-01
1.604294061660766602e+00,0.000000000000000000e+00
1.612588167190551758e+00,0.000000000000000000e+00
1.624604940414428711e+00,0.000000000000000000e+00
1.633018970489501953e+00,0.000000000000000000e+00
1.645323991775512695e+00,0.000000000000000000e+00
1.653427124023437500e+00,-3.069952486055776975e-01
1.665542125701904297e+00,0.000000000000000000e+00
1.673784971237182617e+00,0.000000000000000000e+00
1.686090946197509766e+00,3.069952486055776975e-01
1.694360971450805664e+00,0.000000000000000000e+00
1.706709146499633789e+00,0.000000000000000000e+00
1.714974164962768555e+00,0.000000000000000000e+00
1.727095127105712891e+00,3.069952486055776975e-01
1.735460042953491211e+00,0.000000000000000000e+00
1.747645139694213867e+00,3.069952486055776975e-01
1.755903959274291992e+00,3.069952486055776975e-01
1.768159151077270508e+00,0.000000000000000000e+00
1.776302099227905273e+00,3.069952486055776975e-01
1.788661956787109375e+00,0.000000000000000000e+00
1.796648025512695312e+00,0.000000000000000000e+00
1.809239149093627930e+00,3.069952486055776975e-01
1.817394018173217773e+00,0.000000000000000000e+00
1.829411029815673828e+00,0.000000000000000000e+00
1.837771177291870117e+00,0.000000000000000000e+00
1.849899053573608398e+00,-6.139904972111553949e-01
1.858211040496826172e+00,3.069952486055776975e-01
1.870493173599243164e+00,0.000000000000000000e+00
1.878554105758666992e+00,0.000000000000000000e+00
1.891117095947265625e+00,0.000000000000000000e+00
1.899255037307739258e+00,-3.069952486055776975e-01
1.911590099334716797e+00,0.000000000000000000e+00
1.919774055480957031e+00,0.000000000000000000e+00
1.931909084320068359e+00,0.000000000000000000e+00
1.940225124359130859e+00,0.000000000000000000e+00
1.952557086944580078e+00,3.069952486055776975e-01
1.960747003555297852e+00,0.000000000000000000e+00
1.972948074340820312e+00,0.000000000000000000e+00
1.981191158294677734e+00,-3.069952486055776975e-01
1.993525981903076172e+00,0.000000000000000000e+00
2.001693010330200195e+00,3.069952486055776975e-01
2.014003992080688477e+00,0.000000000000000000e+00
2.022042036056518555e+00,0.000000000000000000e+00
2.034214019775390625e+00,3.069952486055776975e-01
2.042389154434204102e+00,0.000000000000000000e+00
2.054857015609741211e+00,0.000000000000000000e+00
2.066987991333007812e+00,3.069952486055776975e-01
2.075165033340454102e+00,0.000000000000000000e+00
2.087533950805664062e+00,0.000000000000000000e+00
2.095908164978027344e+00,0.000000000000000000e+00
2.108102083206176758e+00,-3.069952486055776975e-01
